rDate,year,bias,offense_Category,crime_Category,offense,description,borough,precinct,borough_add,arrest_id,dateTime,month,dayYear,toDate,month_bin,offense1,index_
2022-08-26T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Manhattan,5,Patrol Boro Man_S,,2022-08-26,8,238,256,44,Criminal Mischief,1
2022-07-31T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,6,Patrol Boro Man_S,,2022-07-31,7,212,256,43,Criminal Mischief,1
2022-06-02T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,7,Patrol Boro Man_S,,2022-06-02,6,153,256,42,Criminal Mischief,1
2022-09-24T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,9,Patrol Boro Man_S,,2022-09-24,9,267,256,45,Criminal Mischief,1
2022-05-19T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, By Fire",Manhattan,13,Patrol Boro Man_S,,2022-05-19,5,139,256,41,Criminal Mischief,1
2022-06-19T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,13,Patrol Boro Man_S,,2022-06-19,6,170,256,42,Criminal Mischief,1
2022-02-17T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Manhattan,19,Patrol Boro Man_N,,2022-02-17,2,48,256,38,Criminal Mischief,1
2022-02-17T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,19,Patrol Boro Man_N,,2022-02-17,2,48,256,38,Criminal Mischief,1
2022-02-17T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,19,Patrol Boro Man_N,,2022-02-17,2,48,256,38,Criminal Mischief,1
2022-08-01T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,19,Patrol Boro Man_N,,2022-08-01,8,213,256,44,Criminal Mischief,1
2022-02-17T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,20,Patrol Boro Man_N,,2022-02-17,2,48,256,38,Criminal Mischief,1
2022-03-04T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,24,Patrol Boro Man_N,,2022-03-04,3,63,256,39,Criminal Mischief,1
2022-02-28T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,34,Patrol Boro Man_N,,2022-02-28,2,59,256,38,Criminal Mischief,1
2022-02-24T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Bronx,50,Patrol Boro Bronx,,2022-02-24,2,55,256,38,Criminal Mischief,1
2022-06-09T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Bronx,50,Patrol Boro Bronx,,2022-06-09,6,160,256,42,Criminal Mischief,1
2022-12-28T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,60,Patrol Boro Bklyn_S,,2022-12-28,12,362,256,48,Criminal Mischief,1
2022-07-26T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,66,Patrol Boro Bklyn_S,,2022-07-26,7,207,256,43,Criminal Mischief,1
2022-10-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,66,Patrol Boro Bklyn_S,,2022-10-12,10,285,256,46,Criminal Mischief,1
2022-03-22T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief, Criminal 3 & 2, Of M",Brooklyn,67,Patrol Boro Bklyn_S,,2022-03-22,3,81,256,39,Criminal Mischief,1
2022-04-26T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,71,Patrol Boro Bklyn_S,,2022-04-26,4,116,256,40,Criminal Mischief,1
2022-06-01T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,84,Patrol Boro Bklyn_N,,2022-06-01,6,152,256,42,Criminal Mischief,1
2022-02-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,112,Patrol Boro Queens_N,,2022-02-12,2,43,256,38,Criminal Mischief,1
2022-02-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Queens,112,Patrol Boro Queens_N,,2022-02-12,2,43,256,38,Criminal Mischief,1
2022-02-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Queens,112,Patrol Boro Queens_N,,2022-02-12,2,43,256,38,Criminal Mischief,1
2022-02-12T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Queens,112,Patrol Boro Queens_N,,2022-02-12,2,43,256,38,Criminal Mischief,1
2022-02-13T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Mischief, Criminal 4, Of Motor",Queens,112,Patrol Boro Queens_N,,2022-02-13,2,44,256,38,Criminal Mischief,1
2022-02-14T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief, Criminal 3 & 2, Of M",Queens,112,Patrol Boro Queens_N,,2022-02-14,2,45,256,38,Criminal Mischief,1
2022-09-22T00:00:00.000,2022,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Staten,120,Patrol Boro Staten,,2022-09-22,9,265,256,45,Criminal Mischief,1
2022-09-20T00:00:00.000,2022,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Staten,121,Patrol Boro Staten,,2022-09-20,9,263,256,45,Criminal Mischief,1
2023-05-22T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,5,Patrol Boro Man_S,,2023-05-22,5,142,256,53,Criminal Mischief,1
2023-11-20T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,13,Patrol Boro Man_S,,2023-11-20,11,324,256,59,Criminal Mischief,1
2023-08-08T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,20,Patrol Boro Man_N,,2023-08-08,8,220,256,56,Criminal Mischief,1
2023-11-15T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Manhattan,24,Patrol Boro Man_N,,2023-11-15,11,319,256,59,Criminal Mischief,1
2023-03-10T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Bronx,48,Patrol Boro Bronx,,2023-03-10,3,69,256,51,Criminal Mischief,1
2023-11-02T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Bronx,48,Patrol Boro Bronx,,2023-11-02,11,306,256,59,Criminal Mischief,1
2023-11-02T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Bronx,48,Patrol Boro Bronx,,2023-11-02,11,306,256,59,Criminal Mischief,1
2023-05-18T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,61,Patrol Boro Bklyn_S,,2023-05-18,5,138,256,53,Criminal Mischief,1
2023-11-01T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,61,Patrol Boro Bklyn_S,,2023-11-01,11,305,256,59,Criminal Mischief,1
2023-11-11T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,61,Patrol Boro Bklyn_S,,2023-11-11,11,315,256,59,Criminal Mischief,1
2023-11-20T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,Patrol Boro Bklyn_S,,2023-11-20,11,324,256,59,Criminal Mischief,1
2023-11-21T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,Patrol Boro Bklyn_S,,2023-11-21,11,325,256,59,Criminal Mischief,1
2023-10-26T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,70,Patrol Boro Bklyn_S,,2023-10-26,10,299,256,58,Criminal Mischief,1
2023-12-05T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,70,Patrol Boro Bklyn_S,,2023-12-05,12,339,256,60,Criminal Mischief,1
2023-12-05T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,72,Patrol Boro Bklyn_S,,2023-12-05,12,339,256,60,Criminal Mischief,1
2023-12-07T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,72,Patrol Boro Bklyn_S,,2023-12-07,12,341,256,60,Criminal Mischief,1
2023-11-01T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,84,Patrol Boro Bklyn_N,,2023-11-01,11,305,256,59,Criminal Mischief,1
2023-04-21T00:00:00.000,2023,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,88,Patrol Boro Bklyn_N,,2023-04-21,4,111,256,52,Criminal Mischief,1
2023-04-14T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,100,Patrol Boro Queens_S,,2023-04-14,4,104,256,52,Criminal Mischief,1
2023-10-19T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,102,Patrol Boro Queens_S,,2023-10-19,10,292,256,58,Criminal Mischief,1
2023-11-20T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,107,Patrol Boro Queens_S,,2023-11-20,11,324,256,59,Criminal Mischief,1
2023-05-28T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,114,Patrol Boro Queens_N,,2023-05-28,5,148,256,53,Criminal Mischief,1
2023-09-26T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Staten,120,Patrol Boro Staten,,2023-09-26,9,269,256,57,Criminal Mischief,1
2023-11-02T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Staten,121,Patrol Boro Staten,,2023-11-02,11,306,256,59,Criminal Mischief,1
2023-11-05T00:00:00.000,2023,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Staten,121,Patrol Boro Staten,,2023-11-05,11,309,256,59,Criminal Mischief,1
2024-06-12T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,17,Patrol Boro Man_S,,2024-06-12,6,164,256,66,Criminal Mischief,1
2024-05-15T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,Patrol Boro Man_N,,2024-05-15,5,136,256,65,Criminal Mischief,1
2024-06-12T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Manhattan,19,Patrol Boro Man_N,,2024-06-12,6,164,256,66,Criminal Mischief,1
2024-06-12T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,Patrol Boro Man_N,,2024-06-12,6,164,256,66,Criminal Mischief,1
2024-03-06T00:00:00.000,2024,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,61,Patrol Boro Bklyn_S,,2024-03-06,3,66,256,63,Criminal Mischief,1
2024-03-19T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,68,Patrol Boro Bklyn_S,,2024-03-19,3,79,256,63,Criminal Mischief,1
2024-05-08T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,70,Patrol Boro Bklyn_S,,2024-05-08,5,129,256,65,Criminal Mischief,1
2024-05-14T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,70,Patrol Boro Bklyn_S,,2024-05-14,5,135,256,65,Criminal Mischief,1
2024-06-05T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,70,Patrol Boro Bklyn_S,,2024-06-05,6,157,256,66,Criminal Mischief,1
2024-06-05T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,70,Patrol Boro Bklyn_S,,2024-06-05,6,157,256,66,Criminal Mischief,1
2024-05-10T00:00:00.000,2024,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,72,Patrol Boro Bklyn_S,,2024-05-10,5,131,256,65,Criminal Mischief,1
2024-06-12T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,76,Patrol Boro Bklyn_S,,2024-06-12,6,164,256,66,Criminal Mischief,1
2024-06-12T00:00:00.000,2024,Jewish,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,Patrol Boro Bklyn_N,,2024-06-12,6,164,256,66,Criminal Mischief,1
2019-01-22T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,1,Patrol Boro Man_S,,2019-01-22,1,22,256,1,Criminal Mischief,1
2019-01-24T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,1,Patrol Boro Man_S,,2019-01-24,1,24,256,1,Criminal Mischief,1
2019-03-05T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,6,Patrol Boro Man_S,,2019-03-05,3,64,256,3,Criminal Mischief,1
2019-08-25T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,7,Patrol Boro Man_S,,2019-08-25,8,237,256,8,Criminal Mischief,1
2019-10-22T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,7,Patrol Boro Man_S,,2019-10-22,10,295,256,10,Criminal Mischief,1
2019-12-07T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,7,Patrol Boro Man_S,,2019-12-07,12,341,256,12,Criminal Mischief,1
2019-09-30T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,9,Patrol Boro Man_S,,2019-09-30,9,273,256,9,Criminal Mischief,1
2019-01-24T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,10,Patrol Boro Man_S,,2019-01-24,1,24,256,1,Criminal Mischief,1
2019-12-12T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,10,Patrol Boro Man_S,,2019-12-12,12,346,256,12,Criminal Mischief,1
2019-03-11T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,18,Patrol Boro Man_S,,2019-03-11,3,70,256,3,Criminal Mischief,1
2019-09-11T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,18,Patrol Boro Man_S,,2019-09-11,9,254,256,9,Criminal Mischief,1
2019-03-05T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,19,Patrol Boro Man_N,,2019-03-05,3,64,256,3,Criminal Mischief,1
2019-04-25T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,19,Patrol Boro Man_N,,2019-04-25,4,115,256,4,Criminal Mischief,1
2019-10-13T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,19,Patrol Boro Man_N,,2019-10-13,10,286,256,10,Criminal Mischief,1
2019-01-03T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,20,Patrol Boro Man_N,,2019-01-03,1,3,256,1,Criminal Mischief,1
2019-01-04T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,20,Patrol Boro Man_N,,2019-01-04,1,4,256,1,Criminal Mischief,1
2019-10-18T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,22,Patrol Boro Man_N,,2019-10-18,10,291,256,10,Criminal Mischief,1
2019-05-04T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,24,Patrol Boro Man_N,,2019-05-04,5,124,256,5,Criminal Mischief,1
2019-04-04T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Manhattan,33,Patrol Boro Man_N,,2019-04-04,4,94,256,4,Criminal Mischief,1
2019-10-08T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,41,Patrol Boro Bronx,,2019-10-08,10,281,256,10,Criminal Mischief,1
2019-10-14T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,41,Patrol Boro Bronx,,2019-10-14,10,287,256,10,Criminal Mischief,1
2019-06-21T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,44,Patrol Boro Bronx,,2019-06-21,6,172,256,6,Criminal Mischief,1
2019-01-10T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,45,Patrol Boro Bronx,,2019-01-10,1,10,256,1,Criminal Mischief,1
2019-10-07T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,48,Patrol Boro Bronx,,2019-10-07,10,280,256,10,Criminal Mischief,1
2019-10-10T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,48,Patrol Boro Bronx,,2019-10-10,10,283,256,10,Criminal Mischief,1
2019-10-15T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Bronx,48,Patrol Boro Bronx,,2019-10-15,10,288,256,10,Criminal Mischief,1
2019-09-25T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,61,Patrol Boro Bklyn_S,,2019-09-25,9,268,256,9,Criminal Mischief,1
2019-05-02T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,66,Patrol Boro Bklyn_S,,2019-05-02,5,122,256,5,Criminal Mischief,1
2019-06-05T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,68,Patrol Boro Bklyn_S,,2019-06-05,6,156,256,6,Criminal Mischief,1
2019-11-26T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,68,Patrol Boro Bklyn_S,,2019-11-26,11,330,256,11,Criminal Mischief,1
2019-02-18T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,70,Patrol Boro Bklyn_S,,2019-02-18,2,49,256,2,Criminal Mischief,1
2019-05-10T00:00:00.000,2019,Jewish,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Brooklyn,70,Patrol Boro Bklyn_S,,2019-05-10,5,130,256,5,Criminal Mischief,1
